Age,Gender,Weight (kg),Daily Water Intake (liters),Physical Activity Level,Weather,Hydration Level
0.7688893955239308,-1.0021356137511912,0.7016090164774675,0.021011595087467624,1.231189179014106,-1.2229485062972596,0
-1.5646478051007686,-1.0021356137511912,-0.7921522911680378,-1.6186803526121323,0.0060846856503732165,-1.2229485062972596,1
-1.4313028222079287,-1.0021356137511912,0.5415631620868777,0.6912506394026325,-1.2190198077133596,1.2315392133159055,0
0.8355618869703507,0.9978689373754545,-0.7921522911680378,0.2125084648918001,1.231189179014106,0.0042953535093229744,0
-0.7645779077437288,-1.0021356137511912,0.32816868956609124,0.8229047373931112,-1.2190198077133596,-1.2229485062972596,0
0.30218195539899084,0.9978689373754545,0.7016090164774675,1.5769236622476714,-1.2190198077133596,0.0042953535093229744,0
-0.4978879419580489,0.9978689373754545,-0.3653633461264648,-0.46969913378613537,0.0060846856503732165,0.0042953535093229744,0
0.9022343784167707,-1.0021356137511912,0.6482603983472709,-0.30213937270734403,0.0060846856503732165,0.0042953535093229744,1
0.7688893955239308,0.9978689373754545,-0.6854550549076445,-1.331435047905633,0.0060846856503732165,1.2315392133159055,1
-0.8979228906365688,0.9978689373754545,-1.4323357087303972,-1.6186803526121323,0.0060846856503732165,-1.2229485062972596,0
0.36885444684541085,0.9978689373754545,-0.0452716373452851,-0.26623370961903187,0.0060846856503732165,1.2315392133159055,0
-1.2979578393150888,-1.0021356137511912,1.2884438159096303,0.10479147562686304,0.0060846856503732165,-1.2229485062972596,1
-0.36454295906520895,-1.0021356137511912,-1.4856843268605937,-1.6186803526121323,0.0060846856503732165,-1.2229485062972596,0
-0.5645604334044689,0.9978689373754545,-1.1122439999492175,-0.8407243190320303,-1.2190198077133596,-1.2229485062972596,0
0.9689068698631906,0.9978689373754545,-0.7921522911680378,-0.038831176726386696,-1.2190198077133596,0.0042953535093229744,0
-0.6312329248508889,-1.0021356137511912,-1.3789870906002006,-0.35001359015842726,0.0060846856503732165,0.0042953535093229744,0
-0.43121545051162896,0.9978689373754545,-0.5254092005170546,1.1340871508251518,-1.2190198077133596,0.0042953535093229744,0
0.7022169040775108,0.9978689373754545,-1.3789870906002006,-0.14654816599132373,-1.2190198077133596,0.0042953535093229744,0
0.23550946395257089,-1.0021356137511912,-0.7921522911680378,-0.68513311231601,0.0060846856503732165,1.2315392133159055,0
1.6356317843273904,-1.0021356137511912,-1.3789870906002006,-0.8646614277575719,1.231189179014106,0.0042953535093229744,0
0.5688719211846708,-1.0021356137511912,-0.5254092005170546,-1.1279696237385295,0.0060846856503732165,1.2315392133159055,1
-0.43121545051162896,-1.0021356137511912,0.11477421704530476,-0.7449758841298638,1.231189179014106,-1.2229485062972596,1
-1.2312853478686687,-1.0021356137511912,-1.6457301812511835,-0.900567090845884,-1.2190198077133596,1.2315392133159055,0
1.3022693270952905,0.9978689373754545,1.60853552469081,1.0981814877368397,1.231189179014106,1.2315392133159055,0
0.23550946395257089,0.9978689373754545,-0.0452716373452851,0.16463424744071736,0.0060846856503732165,0.0042953535093229744,0
-0.43121545051162896,0.9978689373754545,0.32816868956609124,-0.4816676881489059,0.0060846856503732165,1.2315392133159055,1
0.9022343784167707,-1.0021356137511912,0.38151730769628783,1.5051123360710472,-1.2190198077133596,0.0042953535093229744,0
0.5021994297382508,0.9978689373754545,0.4348659258264845,1.193929922639006,1.231189179014106,0.0042953535093229744,0
-0.4978879419580489,-1.0021356137511912,-0.8988495274284309,-0.900567090845884,0.0060846856503732165,1.2315392133159055,0
-0.03118050183310905,0.9978689373754545,0.38151730769628783,-0.6372588948649267,1.231189179014106,-1.2229485062972596,1
-1.4979753136543486,-1.0021356137511912,-0.6854550549076445,0.5476279870493828,1.231189179014106,0.0042953535093229744,0
-1.4979753136543486,-1.0021356137511912,1.6618841428210067,2.163382826023441,1.231189179014106,0.0042953535093229744,0
1.0355793613096107,-1.0021356137511912,0.32816868956609124,-0.5893846774138435,0.0060846856503732165,-1.2229485062972596,1
-0.231197976172369,-1.0021356137511912,1.075049343388844,0.12872858435240467,1.231189179014106,1.2315392133159055,0
-0.231197976172369,-1.0021356137511912,0.6482603983472709,0.20053991052902953,0.0060846856503732165,0.0042953535093229744,0
0.10216448105973092,-1.0021356137511912,0.06142559891510813,-0.4577305794233643,1.231189179014106,-1.2229485062972596,0
1.5022868014345505,0.9978689373754545,1.60853552469081,1.5170808904338178,1.231189179014106,0.0042953535093229744,0
0.30218195539899084,-1.0021356137511912,-1.592381563120987,-0.25426515525626076,1.231189179014106,0.0042953535093229744,0
1.6356317843273904,-1.0021356137511912,0.008076980784911519,-1.6186803526121323,0.0060846856503732165,-1.2229485062972596,1
-0.231197976172369,-1.0021356137511912,-1.0588953818190208,0.09282292126409249,-1.2190198077133596,1.2315392133159055,0
1.1689243442024506,-1.0021356137511912,-0.8988495274284309,-0.4816676881489059,1.231189179014106,0.0042953535093229744,0
-0.297870467618789,-1.0021356137511912,1.075049343388844,1.1580242595506933,-1.2190198077133596,1.2315392133159055,0
1.3022693270952905,-1.0021356137511912,1.341792434039827,1.6846406515126084,-1.2190198077133596,0.0042953535093229744,0
-0.09785299327952902,-1.0021356137511912,-1.165592618079414,0.2723512367056544,1.231189179014106,0.0042953535093229744,0
-1.4313028222079287,0.9978689373754545,0.9683521071284507,0.4758166608727579,0.0060846856503732165,0.0042953535093229744,0
-0.43121545051162896,-1.0021356137511912,0.22147145330569798,0.6433764219515493,-1.2190198077133596,1.2315392133159055,0
-1.1646128564222487,0.9978689373754545,-0.7388036730378411,-0.9604098626597384,0.0060846856503732165,-1.2229485062972596,0
-1.0312678735294087,-1.0021356137511912,-1.2189412362096106,-1.3553721566311747,1.231189179014106,1.2315392133159055,0
0.4355269382918308,0.9978689373754545,1.6618841428210067,0.34416256288227925,0.0060846856503732165,-1.2229485062972596,1
1.5022868014345505,-1.0021356137511912,-0.9521981455586276,-0.24229660089349023,-1.2190198077133596,1.2315392133159055,0
-1.0312678735294087,-1.0021356137511912,1.2884438159096303,1.0742443790112979,0.0060846856503732165,0.0042953535093229744,0
0.5688719211846708,0.9978689373754545,-0.31201472799626817,-0.8407243190320303,1.231189179014106,1.2315392133159055,0
0.30218195539899084,0.9978689373754545,-1.0588953818190208,-0.20639093780517753,0.0060846856503732165,0.0042953535093229744,0
1.1022518527560305,-1.0021356137511912,1.341792434039827,0.7989676286675695,-1.2190198077133596,-1.2229485062972596,0
0.4355269382918308,-1.0021356137511912,1.341792434039827,2.0796029454840452,1.231189179014106,0.0042953535093229744,0
1.4356143099881304,0.9978689373754545,-0.15196887360567835,-0.38591925324674,0.0060846856503732165,0.0042953535093229744,0
-0.03118050183310905,0.9978689373754545,-0.8455009092982344,-0.42182491633505215,1.231189179014106,1.2315392133159055,0
-1.6979927879936085,0.9978689373754545,1.6618841428210067,1.9838545105818786,-1.2190198077133596,1.2315392133159055,0
0.4355269382918308,-1.0021356137511912,0.48821454395668107,1.2298355857273182,-1.2190198077133596,0.0042953535093229744,0
1.2355968356488707,0.9978689373754545,1.181746579649237,1.5649551078849009,-1.2190198077133596,1.2315392133159055,0
1.3689418185417106,-1.0021356137511912,0.22147145330569798,0.06888581253855088,0.0060846856503732165,0.0042953535093229744,0
-0.03118050183310905,-1.0021356137511912,-0.5254092005170546,-1.6186803526121323,0.0060846856503732165,-1.2229485062972596,1
-0.297870467618789,-1.0021356137511912,0.2748200714358946,-0.5534790143255308,0.0060846856503732165,1.2315392133159055,1
-0.6979054162973088,0.9978689373754545,-0.5254092005170546,-0.0029255136380739984,-1.2190198077133596,-1.2229485062972596,0
-1.1646128564222487,-1.0021356137511912,0.06142559891510813,0.7630619655792574,-1.2190198077133596,1.2315392133159055,0
0.23550946395257089,-1.0021356137511912,1.1283979615190405,2.1274771629351283,1.231189179014106,0.0042953535093229744,0
1.5689592928809706,-1.0021356137511912,-1.3256384724700039,-1.259623721729008,0.0060846856503732165,0.0042953535093229744,0
1.1022518527560305,-1.0021356137511912,-0.7388036730378411,-0.7569444384926344,-1.2190198077133596,1.2315392133159055,0
1.2355968356488707,-1.0021356137511912,-0.20531749173587496,-0.98434697138528,0.0060846856503732165,-1.2229485062972596,1
-1.2312853478686687,-1.0021356137511912,-1.0588953818190208,0.5715650957749244,-1.2190198077133596,0.0042953535093229744,0
0.9022343784167707,0.9978689373754545,0.915003488998254,0.583533650137695,-1.2190198077133596,1.2315392133159055,0
-0.231197976172369,-1.0021356137511912,-0.15196887360567835,-0.37395069888396887,1.231189179014106,-1.2229485062972596,0
1.6356317843273904,0.9978689373754545,-0.15196887360567835,-1.6186803526121323,0.0060846856503732165,-1.2229485062972596,1
0.36885444684541085,-1.0021356137511912,0.5949117802170744,1.8761375213169416,-1.2190198077133596,0.0042953535093229744,0
1.7023042757738105,-1.0021356137511912,0.32816868956609124,-0.23032804653071914,-1.2190198077133596,-1.2229485062972596,0
0.10216448105973092,0.9978689373754545,1.60853552469081,1.1580242595506933,1.231189179014106,1.2315392133159055,0
0.23550946395257089,-1.0021356137511912,0.32816868956609124,0.7510934112164863,1.231189179014106,0.0042953535093229744,0
0.4355269382918308,0.9978689373754545,-1.5390329449907905,-1.2955293848173206,1.231189179014106,-1.2229485062972596,0
1.7023042757738105,0.9978689373754545,1.0217007252586472,0.06888581253855088,0.0060846856503732165,0.0042953535093229744,0
0.03549198961331093,-1.0021356137511912,-0.5787578186472513,0.4279424434216747,-1.2190198077133596,0.0042953535093229744,0
1.5689592928809706,-1.0021356137511912,-1.1122439999492175,-0.8766299821203425,-1.2190198077133596,1.2315392133159055,0
-0.43121545051162896,-1.0021356137511912,1.6618841428210067,0.6314078675887782,0.0060846856503732165,-1.2229485062972596,0
-0.09785299327952902,0.9978689373754545,-0.5787578186472513,-0.68513311231601,-1.2190198077133596,-1.2229485062972596,0
1.5689592928809706,-1.0021356137511912,0.16812283517550136,-0.12261105726578211,-1.2190198077133596,-1.2229485062972596,0
0.7022169040775108,-1.0021356137511912,-1.0588953818190208,-1.6186803526121323,1.231189179014106,1.2315392133159055,1
-1.4979753136543486,0.9978689373754545,0.8616548708680574,0.5595965414121533,-1.2190198077133596,-1.2229485062972596,0
-1.6979927879936085,0.9978689373754545,-0.8455009092982344,-0.17048527471686536,0.0060846856503732165,0.0042953535093229744,0
1.1022518527560305,0.9978689373754545,-0.47206058238685805,-0.23032804653071914,-1.2190198077133596,1.2315392133159055,0
-0.36454295906520895,-1.0021356137511912,0.9683521071284507,1.397395346806109,-1.2190198077133596,1.2315392133159055,0
-0.6979054162973088,0.9978689373754545,-0.5254092005170546,0.29628834543119603,0.0060846856503732165,0.0042953535093229744,0
-0.43121545051162896,-1.0021356137511912,0.11477421704530476,0.2125084648918001,-1.2190198077133596,1.2315392133159055,0
0.03549198961331093,0.9978689373754545,0.7016090164774675,2.307005478376691,-1.2190198077133596,0.0042953535093229744,0
